chr	pos	N	X
chr18	18982069	70	27
chr18	18982087	71	29
chr18	18982103	93	51
chr18	18982114	23	13
chr18	18982162	139	74
chr18	18982180	69	43
chr18	18982217	68	40
chr18	18982237	364	246
chr18	18982258	312	223
chr18	18982263	328	223
chr18	18982283	108	22
chr18	18982297	143	24
chr18	18982301	144	58
chr18	18982310	144	50
chr18	18982317	144	56
chr18	19000389	42	13
chr18	19000539	37	11
chr18	19007888	24	17
chr18	19008876	12	12
chr18	19008888	12	0
chr18	19008917	123	119
chr18	19008924	124	124
chr18	19008942	122	122
chr18	19009109	73	43
chr18	19009308	174	1
chr18	19013256	2	0
chr18	19013273	2	0
chr18	19013356	3	0
chr18	19076196	39	0
chr18	19076346	43	14
chr18	19095298	78	78
chr18	19095319	80	80
chr18	19095440	210	210
chr18	19095484	16	16
chr18	19095500	17	8
chr18	19095510	8	8
chr18	19095517	17	17
chr18	19095597	2	2
chr18	19118992	1	0
chr18	19119022	1	0
chr18	19135860	1	1
chr18	19135867	1	0
chr18	19136797	18	9
chr18	19136813	27	14
chr18	19136823	27	17
chr18	19136831	27	15
chr18	19136836	36	35
chr18	19136867	28	18
chr18	19136930	15	13
chr18	19137759	40	29
chr18	19137793	40	29
chr18	19137870	35	33
chr18	19138410	68	45
chr18	19146663	1	1
chr18	19146681	1	1
chr18	19146910	55	25
chr18	19152470	23	15
chr18	19152608	1	0
chr18	19152644	8	4
chr18	19152675	5	4
chr18	19152689	2	1
chr18	19152698	2	0
chr18	19152752	20	16
chr18	19152783	45	31
chr18	19152797	26	15
chr18	19152806	26	20
chr18	19152809	25	16
chr18	19152870	321	319
chr18	19152895	322	319
chr18	19152903	322	319
chr18	19152921	118	118
chr18	19152934	119	119
chr18	19152952	14	14
chr18	19156828	222	137
chr18	19156933	51	51
chr18	19156958	93	58
chr18	19156967	41	41
chr18	19177284	39	14
chr18	19177431	28	3
chr18	19232778	35	13
chr18	19238253	63	0
chr18	19238373	15	0
chr18	19289316	111	1
chr18	19289328	112	0
chr18	19289471	4	0
chr18	19364109	38	18
chr18	19364227	31	6
chr18	19364259	32	31
chr18	19393035	27	5
chr18	19393087	25	13
chr18	19393742	3	2
chr18	19393975	37	0
chr18	19393997	37	12
chr18	19399372	46	12
chr18	19405132	39	25
chr18	19405146	39	26
chr18	19405155	39	21
chr18	19405158	39	30
chr18	19405222	39	25
chr18	19405282	77	41
chr18	19405290	80	48
chr18	19405308	78	48
chr18	19405316	79	61
chr18	19419349	62	37
chr18	19419397	18	13
chr18	19419408	103	58
chr18	19419424	85	37
chr18	19419442	84	41
chr18	19419462	163	137
chr18	19419467	160	132
chr18	19419477	162	71
chr18	19419488	65	31
chr18	19419508	65	40
chr18	19419524	146	145
chr18	19419545	142	141
chr18	19419549	143	141
chr18	19419554	60	49
chr18	19419602	24	15
chr18	19419613	90	42
chr18	19419629	67	24
chr18	19419647	68	29
chr18	19419667	30	26
chr18	19419672	29	26
chr18	19419689	30	25
chr18	19419693	30	27
chr18	19425389	38	10
chr18	19425539	35	13
chr18	19441119	42	31
chr18	19441251	49	36
chr18	19441275	94	65
chr18	19441304	81	60
chr18	19441308	81	58
chr18	19441313	36	22
chr18	19441320	36	26
chr18	19441327	88	61
chr18	19441459	61	45
chr18	19441483	100	73
chr18	19441512	80	53
chr18	19441516	80	49
chr18	19441521	42	20
chr18	19441528	41	22
chr18	19441535	92	67
chr18	19441667	46	38
chr18	19441691	65	44
chr18	19441729	29	14
chr18	19441736	29	13
chr18	19447283	39	17
chr18	19447433	29	12
chr18	19476670	35	10
chr18	19476820	29	7
chr18	19525313	6	5
chr18	19525317	6	5
chr18	19525337	6	6
chr18	19525460	29	5
chr18	19525496	4	0
chr18	19525507	4	4
chr18	19525517	4	4
chr18	19525529	4	4
chr18	19526488	3	3
chr18	19526521	3	0
chr18	19526590	4	0
chr18	19526612	119	86
chr18	19526622	121	34
chr18	19526635	120	68
chr18	19529997	1	0
chr18	19530009	1	0
chr18	19546261	12	3
chr18	19546277	37	3
chr18	19546297	25	17
chr18	19570080	97	97
chr18	19570214	25	11
chr18	19570218	25	15
chr18	19570225	21	15
chr18	19570237	25	15
chr18	19589024	20	11
chr18	19589037	20	8
chr18	19589167	54	50
chr18	19592858	2	1
chr18	19592884	31	22
chr18	19592892	29	22
chr18	19592896	45	20
chr18	19592909	16	5
chr18	19593039	54	50
chr18	19600534	14	10
chr18	19600569	44	20
chr18	19600599	79	51
chr18	19600617	45	20
chr18	19605636	30	22
chr18	19605688	21	12
chr18	19611702	2	0
chr18	19611727	2	0
chr18	19611901	51	1
chr18	19615136	39	10
chr18	19615286	44	2
chr18	19665876	113	69
chr18	19665897	123	87
chr18	19665913	15	13
chr18	19665928	3	2
chr18	19665933	40	32
chr18	19665943	37	31
chr18	19665958	37	17
chr18	19665970	5	1
chr18	19665987	5	1
chr18	19665989	5	2
chr18	19665993	5	2
chr18	19665995	5	2
chr18	19665999	4	1
chr18	19678460	12	2
chr18	19678610	59	24
chr18	19694142	34	12
chr18	19694292	39	16
chr18	19712527	84	38
chr18	19712537	84	38
chr18	19712575	28	19
chr18	19712586	97	63
chr18	19712602	70	39
chr18	19712620	70	30
chr18	19712640	28	16
chr18	19712645	28	14
chr18	19712655	27	11
chr18	19712666	62	21
chr18	19712686	63	35
chr18	19712727	64	38
chr18	19712741	64	42
chr18	19718360	36	13
chr18	19718510	53	11
chr18	19726885	61	34
chr18	19727035	56	22
chr18	19727114	1	0
chr18	19727132	1	0
chr18	19741104	22	5
chr18	19758051	9	0
chr18	19770851	39	27
chr18	19770886	1	0
chr18	19770975	65	43
chr18	19770983	66	52
chr18	19771007	102	82
chr18	19771036	77	59
chr18	19771040	77	51
chr18	19771045	40	20
chr18	19771052	40	22
chr18	19771059	94	69
chr18	19771183	52	34
chr18	19771191	53	39
chr18	19771215	82	51
chr18	19771244	79	57
chr18	19771248	79	55
chr18	19771253	50	25
chr18	19771260	49	30
chr18	19771267	93	65
chr18	19771300	43	15
chr18	19771397	45	38
chr18	19771421	57	41
chr18	19771459	29	10
chr18	19771466	30	11
chr18	19777013	37	9
chr18	19777163	36	12
chr18	19784878	36	16
chr18	19785027	9	2
chr18	19787481	53	12
chr18	19824896	49	1
chr18	19830214	31	7
chr18	19830364	23	6
chr18	19872018	37	19
chr18	19872044	37	10
chr18	19872139	34	16
chr18	19877712	23	8
chr18	19877862	35	11
chr18	19914507	58	23
chr18	19914657	49	48
chr18	19942828	38	18
chr18	19942965	39	5
chr18	19942978	38	8
chr18	19952126	32	10
chr18	19952276	29	7
chr18	19970591	21	8
chr18	19970594	28	14
chr18	19970611	7	3
chr18	19970613	7	3
chr18	19970628	41	20
chr18	19970652	54	29
chr18	19970681	44	20
chr18	19970690	24	7
chr18	19970713	3	0
chr18	19970730	1	1
chr18	19970805	71	40
chr18	19976292	46	16
chr18	19976442	30	10
chr18	20020594	100	28
chr18	20020601	100	22
chr18	20020604	99	29
chr18	20020672	1	0
chr18	20020686	25	9
chr18	20020704	25	9
chr18	20020711	25	13
chr18	20020756	39	9
chr18	20020768	39	14
chr18	20020789	60	21
chr18	20020793	21	4
chr18	20020806	117	39
chr18	20020813	98	33
chr18	20020816	98	32
chr18	20020899	20	7
chr18	20020924	20	9
chr18	20020950	58	19
chr18	20020965	58	25
chr18	20020981	57	24
chr18	20021002	32	14
chr18	20021006	32	13
chr18	20021019	130	49
chr18	20021026	100	26
chr18	20021029	100	34
chr18	20021066	1	0
chr18	20021136	15	4
chr18	20021181	41	10
chr18	20021193	41	14
chr18	20021214	89	28
chr18	20021218	48	14
chr18	20021232	47	14
chr18	20026838	37	10
chr18	20026988	56	23
chr18	20027067	2	1
chr18	20027085	2	1
chr18	20070798	6	6
chr18	20070903	23	13
chr18	20075487	32	6
chr18	20075637	41	5
chr18	20091768	1	1
chr18	20160406	89	0
chr18	20160426	220	1
chr18	20160449	130	0
chr18	20160456	131	0
chr18	20217371	51	1
chr18	20217378	51	8
chr18	20217525	53	0
chr18	20217541	76	0
chr18	20217545	23	0
chr18	20217549	25	0
chr18	20217560	25	0
chr18	20217573	25	0
chr18	20217609	109	0
chr18	20217631	103	0
chr18	20217636	108	0
chr18	20217674	1	0
chr18	20217684	1	0
chr18	20218072	1	0
chr18	20218146	14	0
chr18	20218167	95	1
chr18	20218189	91	0
chr18	20268148	215	1
chr18	20268162	215	1
chr18	20268274	11	0
chr18	20307576	271	0
chr18	20322214	52	27
chr18	20349437	117	117
chr18	20349511	46	46
chr18	20359059	1	0
chr18	20381788	1	0
chr18	20460851	73	46
chr18	20460855	73	41
chr18	20460869	147	90
chr18	20460929	8	2
chr18	20460948	9	5
chr18	20460982	767	557
chr18	20460987	757	527
chr18	20461008	816	504
chr18	20461065	69	34
chr18	20461069	66	30
chr18	20461083	64	27
chr18	20466592	24	9
chr18	20466742	32	12
chr18	20521576	56	45
chr18	20521689	1	1
chr18	20521693	1	1
chr18	20521732	75	51
chr18	20521761	82	64
chr18	20521765	81	60
chr18	20521770	42	26
chr18	20521777	42	30
chr18	20521784	90	69
chr18	20521908	73	48
chr18	20521916	76	54
chr18	20521940	113	78
chr18	20521969	74	53
chr18	20521973	74	51
chr18	20521978	36	14
chr18	20521985	33	18
chr18	20521992	92	64
chr18	20522116	49	33
chr18	20522124	52	36
chr18	20522148	85	56
chr18	20522177	75	56
chr18	20522181	75	53
chr18	20522186	43	26
chr18	20522193	43	27
chr18	20522200	94	66
chr18	20522332	50	40
chr18	20522356	65	40
chr18	20522394	27	17
chr18	20522401	28	19
chr18	20527948	38	18
chr18	20528098	52	20
chr18	20540238	45	21
chr18	20540388	37	14
chr18	20572016	7	6
chr18	20572047	7	6
chr18	20572147	25	9
chr18	20577742	1	0
chr18	20577900	34	0
chr18	20647783	51	18
chr18	20647933	35	10
chr18	20652308	14	0
chr18	20652321	14	0
chr18	20652361	348	0
chr18	20674943	34	11
chr18	20675172	1	1
chr18	20675190	1	1
chr18	20696156	37	11
chr18	20696306	61	10
chr18	20697405	12	0
chr18	20697468	1	0
chr18	20711948	133	1
chr18	20716711	39	0
chr18	20716736	39	0
chr18	20716743	40	0
chr18	20716756	174	1
chr18	20716762	170	1
chr18	20716768	203	0
chr18	20716770	204	2
chr18	20716773	204	2
chr18	20716778	199	0
chr18	20716783	203	0
chr18	20716789	199	0
chr18	20716791	30	0
chr18	20716798	28	0
chr18	20716806	30	2
chr18	20716811	30	0
chr18	20716840	29	0
chr18	20716955	22	0
chr18	20716977	22	0
chr18	20716988	126	0
chr18	20716997	103	0
chr18	20717036	97	0
chr18	20717133	7	0
chr18	20717158	7	0
chr18	20730752	52	0
chr18	20730843	1	0
chr18	20730877	1	0
chr18	20760048	5	0
chr18	20760060	5	0
chr18	20760064	4	0
chr18	20768136	54	0
chr18	20768150	127	23
chr18	20768260	92	46
chr18	20768270	37	0
chr18	20768375	38	0
chr18	20768380	38	0
chr18	20768730	6	0
chr18	20768762	6	0
chr18	20769111	29	0
chr18	20769134	29	0
chr18	20769230	175	0
chr18	20769237	94	0
chr18	20785182	9	0
chr18	20794207	52	19
chr18	20794357	35	12
chr18	20797817	61	0
chr18	20817668	5	0
chr18	20817692	5	0
chr18	20817849	64	63
chr18	20819215	40	0
chr18	20819310	4	0
chr18	20834467	8	0
chr18	20834470	8	0
chr18	20834574	62	0
chr18	20857221	35	35
chr18	20862373	8	8
chr18	20862379	8	8
chr18	20903842	180	0
chr18	20903853	180	0
chr18	20903989	1	0
chr18	20903991	1	0
chr18	20903998	1	0
chr18	20904016	1	0
chr18	20904180	2	0
chr18	20904188	2	0
chr18	20904201	2	0
chr18	20904209	6	0
chr18	20904215	6	0
chr18	20904233	6	0
chr18	20904256	22	0
chr18	20904261	22	0
chr18	20904268	22	0
chr18	20904273	22	0
chr18	20904275	22	0
chr18	20904277	22	0
chr18	20904285	21	0
chr18	20904290	21	0
chr18	20904313	47	0
chr18	20904324	47	0
chr18	20904332	46	1
chr18	20904334	46	0
chr18	20904338	46	0
chr18	20904345	47	0
chr18	20904420	61	0
chr18	20904427	60	0
chr18	20904429	60	0
chr18	20904436	59	0
chr18	20904440	61	0
chr18	20904444	61	0
chr18	20904446	60	0
chr18	20904622	11	0
chr18	20904635	11	0
chr18	20904643	11	0
chr18	20904646	11	0
chr18	20904648	11	0
chr18	20904655	183	0
chr18	20904666	188	0
chr18	20904669	185	1
chr18	20904672	182	0
chr18	20904678	182	1
chr18	20904689	185	0
chr18	20904722	105	0
chr18	20904729	105	0
chr18	20904749	106	0
chr18	20904751	100	0
chr18	20904756	105	1
chr18	20904762	1	0
chr18	20904804	92	0
chr18	20904809	93	0
chr18	20904828	93	0
chr18	20904832	93	0
chr18	20904835	92	0
chr18	20904866	14	0
chr18	20904906	1	0
chr18	20904931	99	0
chr18	20904933	95	0
chr18	20904949	97	0
chr18	20904952	97	0
chr18	20904957	96	0
chr18	20904965	96	0
chr18	20905225	45	0
chr18	20919124	1	0
chr18	20925358	47	47
chr18	20925606	5	0
chr18	20935638	30	0
chr18	20935651	30	0
chr18	20935757	2	0
chr18	20953019	13	1
chr18	20953159	15	10
chr18	20953177	14	0
chr18	20953183	14	9
chr18	20964947	71	71
chr18	20970570	41	0
chr18	20970576	41	0
chr18	20972038	25	0
chr18	20981590	31	0
chr18	20981601	30	0
chr18	20995356	74	74
chr18	20995368	75	75
chr18	20995410	170	170
chr18	21005994	13	7
chr18	21006006	13	4
chr18	21006010	13	5
chr18	21006060	1	0
chr18	21006156	42	41
chr18	21054056	89	80
chr18	21054093	6	0
chr18	21054098	6	0
chr18	21054103	6	0
chr18	21054205	1	0
chr18	21054207	1	0
chr18	21054242	62	0
chr18	21054255	101	1
chr18	21054258	37	0
chr18	21054268	37	0
chr18	21054270	124	0
chr18	21054285	125	0
chr18	21054289	125	1
chr18	21054292	85	0
chr18	21054294	88	0
chr18	21054299	88	0
chr18	21054303	89	1
chr18	21054695	83	1
chr18	21054702	83	1
chr18	21054709	83	0
chr18	21054722	83	0
chr18	21054842	79	0
chr18	21054855	79	0
chr18	21054862	78	0
chr18	21054867	79	0
chr18	21054870	79	0
chr18	21054938	32	0
chr18	21054943	33	0
chr18	21054956	32	0
chr18	21054959	31	0
chr18	21054966	33	0
chr18	21054984	12	0
chr18	21055028	83	0
chr18	21055047	82	0
chr18	21055062	82	0
chr18	21055154	346	104
chr18	21055259	33	0
chr18	21055280	30	0
chr18	21055282	45	0
chr18	21055292	45	0
chr18	21063721	20	10
chr18	21063923	37	16
chr18	21067827	33	21
chr18	21067853	33	17
chr18	21067921	121	65
chr18	21067925	120	44
chr18	21067949	119	57
chr18	21089759	39	0
chr18	21091497	12	6
chr18	21091501	27	11
chr18	21091509	27	11
chr18	21091533	15	4
chr18	21093406	15	0
chr18	21093529	28	0
chr18	21094189	38	15
chr18	21094339	43	12
chr18	21102894	3	1
chr18	21102924	11	1
chr18	21102951	8	0
chr18	21102962	19	0
chr18	21103068	54	0
chr18	21103087	54	0
chr18	21112059	17	0
chr18	21119804	32	0
chr18	21119877	42	0
chr18	21119884	42	0
chr18	21119911	150	0
chr18	21119920	108	0
chr18	21119945	108	0
chr18	21120007	69	0
chr18	21120010	69	0
chr18	21120012	69	0
chr18	21120020	68	0
chr18	21120032	69	0
chr18	21120035	69	1
chr18	21120040	68	1
chr18	21120241	3	3
chr18	21120281	23	0
chr18	21120287	23	0
chr18	21120298	23	0
chr18	21120309	23	0
chr18	21120411	1	0
chr18	21120429	168	0
chr18	21121312	1	0
chr18	21121318	1	0
chr18	21121423	51	0
chr18	21121431	52	0
chr18	21121436	40	1
chr18	21124741	3	3
chr18	21124844	89	47
chr18	21124993	48	16
chr18	21153818	4	1
chr18	21159776	51	0
chr18	21159793	52	0
chr18	21159808	52	0
chr18	21159849	1	0
chr18	21159854	1	0
chr18	21159856	1	0
chr18	21159864	1	0
chr18	21159873	1	0
chr18	21159879	93	0
chr18	21159896	91	1
chr18	21159906	92	0
chr18	21159961	141	0
chr18	21159966	140	0
chr18	21159969	141	1
chr18	21159980	142	0
chr18	21159988	140	0
chr18	21160048	42	0
chr18	21160051	42	0
chr18	21160056	42	0
chr18	21160077	41	1
chr18	21160082	461	44
chr18	21160091	408	2
chr18	21160102	417	0
chr18	21160108	460	0
chr18	21160121	36	0
chr18	21160123	37	1
chr18	21160139	38	0
chr18	21160142	37	0
chr18	21160181	3	3
chr18	21160187	3	3
chr18	21160196	3	0
chr18	21160207	3	2
chr18	21160300	1	0
chr18	21160308	1	0
chr18	21160321	1	1
chr18	21160466	1	0
chr18	21160470	1	0
chr18	21160473	1	0
chr18	21160485	23	0
chr18	21160517	78	1
chr18	21160527	137	0
chr18	21160530	55	0
chr18	21160533	56	0
chr18	21160536	56	0
chr18	21160545	56	0
chr18	21160556	56	1
chr18	21160639	67	0
chr18	21160642	85	0
chr18	21160647	17	0
chr18	21160652	18	0
chr18	21160654	18	0
chr18	21160667	18	0
chr18	21160776	75	0
chr18	21160782	73	0
chr18	21160789	73	0
chr18	21160798	75	19
chr18	21160805	74	1
chr18	21160808	74	0
chr18	21160883	134	0
chr18	21160887	14	0
chr18	21160898	22	0
chr18	21160922	8	0
chr18	21160928	8	0
chr18	21160931	8	0
chr18	21160943	2	0
chr18	21160952	2	0
chr18	21160954	2	0
chr18	21167320	129	129
chr18	21167325	129	129
chr18	21172229	58	20
chr18	21172379	67	25
chr18	21189201	36	36
chr18	21216319	94	0
chr18	21220377	134	8
chr18	21220390	135	5
chr18	21220504	6	0
chr18	21220509	6	1
chr18	21230883	12	0
chr18	21266746	193	0
chr18	21266828	114	0
chr18	21266836	114	0
chr18	21266942	13	0
chr18	21266962	13	0
chr18	21271181	58	25
chr18	21271331	42	13
chr18	21289893	131	131
chr18	21289911	134	134
chr18	21307187	145	4
chr18	21307347	6	0
chr18	21327339	17	17
chr18	21327498	5	5
chr18	21327505	5	5
chr18	21330451	34	34
chr18	21330473	35	34
chr18	21330559	51	51
chr18	21336121	34	34
chr18	21356448	77	77
chr18	21369842	101	100
chr18	21370025	2	2
chr18	21374343	7	7
chr18	21374480	18	18
chr18	21391359	36	0
chr18	21391462	7	0
chr18	21391470	42	33
chr18	21391493	34	33
chr18	21391643	65	65
chr18	21391656	65	55
chr18	21392226	1	0
chr18	21392266	1	0
chr18	21397832	23	0
chr18	21399751	34	18
chr18	21399848	140	140
chr18	21420596	2	1
chr18	21420600	2	1
chr18	21420608	7	2
chr18	21420610	7	5
chr18	21420630	7	6
chr18	21420637	5	2
chr18	21421517	19	12
chr18	21421533	33	18
chr18	21421543	33	22
chr18	21421551	33	24
chr18	21421556	14	12
chr18	21422479	44	34
chr18	21422513	43	34
chr18	21422590	60	54
chr18	21422948	1	0
chr18	21423130	53	29
chr18	21445580	3	3
chr18	21445710	93	93
chr18	21458106	5	0
chr18	21458128	5	0
chr18	21458132	5	0
chr18	21458137	5	0
chr18	21458179	41	0
chr18	21458201	40	0
chr18	21458205	41	0
chr18	21458262	8	0
chr18	21458277	8	0
chr18	21458292	8	0
chr18	21458294	8	0
chr18	21458328	1	0
chr18	21458334	1	0
chr18	21458342	1	0
chr18	21458347	1	0
chr18	21458391	96	0
chr18	21458409	97	0
chr18	21458423	96	0
chr18	21458428	166	0
chr18	21458430	164	0
chr18	21458458	164	1
chr18	21458462	199	0
chr18	21458473	33	0
chr18	21458476	86	0
chr18	21458483	86	0
chr18	21458488	84	0
chr18	21458494	86	0
chr18	21458509	64	0
chr18	21458523	11	0
chr18	21458526	19	0
chr18	21458534	19	0
chr18	21458538	19	0
chr18	21458552	8	0
chr18	21458597	54	0
chr18	21458599	54	0
chr18	21458605	55	0
chr18	21458612	55	0
chr18	21458623	55	0
chr18	21458629	55	0
chr18	21458678	1	0
chr18	21458684	1	0
chr18	21458690	273	0
chr18	21458696	269	0
chr18	21458707	268	2
chr18	21458716	269	1
chr18	21458724	267	1
chr18	21459105	136	2
chr18	21459113	138	0
chr18	21459117	133	0
chr18	21459121	135	0
chr18	21459126	158	0
chr18	21459129	20	0
chr18	21459147	20	0
chr18	21459250	85	0
chr18	21459802	1	0
chr18	21459924	163	1
chr18	21486735	4	1
chr18	21486893	49	25
chr18	21500928	80	0
chr18	21500938	79	0
chr18	21501026	7	0
chr18	21523948	35	35
chr18	21524107	1	0
chr18	21524268	1	0
chr18	21524305	3	0
chr18	21553154	52	15
chr18	21553304	82	40
chr18	21553554	11	1
chr18	21553585	29	13
chr18	21553637	29	10
chr18	21574729	6	4
chr18	21574767	1	0
chr18	21574846	2	1
chr18	21574849	4	1
chr18	21574909	24	9
chr18	21574928	25	7
chr18	21574940	54	10
chr18	21574950	41	9
chr18	21574955	41	3
chr18	21574975	13	1
chr18	21574989	4	2
chr18	21575009	23	10
chr18	21575057	56	34
chr18	21575068	62	47
chr18	21575082	7	4
chr18	21575128	43	2
chr18	21575144	43	3
chr18	21575151	43	2
chr18	21582692	17	0
chr18	21582706	17	0
chr18	21585218	1145	896
chr18	21585228	1096	648
chr18	21585245	1147	890
chr18	21585247	917	615
chr18	21585253	3	3
chr18	21585373	41	0
chr18	21587738	33	0
chr18	21626709	55	19
chr18	21626859	50	17
chr18	21627333	51	23
chr18	21627483	39	17
chr18	21627955	48	17
chr18	21628105	41	6
chr18	21638948	194	0
chr18	21639039	1	0
chr18	21639058	1	0
chr18	21655419	2	1
chr18	21655695	1	0
chr18	21655702	2	1
chr18	21694859	104	30
chr18	21694866	106	31
chr18	21694869	106	33
chr18	21694951	25	9
chr18	21694976	25	8
chr18	21695021	53	13
chr18	21695033	53	15
chr18	21695054	121	57
chr18	21695058	68	28
chr18	21695072	68	26
chr18	21700677	39	13
chr18	21700906	1	0
chr18	21700924	1	0
chr18	21762450	39	14
chr18	21762602	15	8
chr18	21809974	93	0
chr18	21809999	131	0
chr18	21810004	38	0
chr18	21810009	37	0
chr18	21810023	258	126
chr18	21810033	260	1
chr18	21810047	221	0
chr18	21811250	55	1
chr18	21811260	55	2
chr18	21811268	55	0
chr18	21811280	55	0
chr18	21811341	1	0
chr18	21811345	1	1
chr18	21811556	131	0
chr18	21811569	132	0
chr18	21811574	133	0
chr18	21811576	132	0
chr18	21811587	134	0
chr18	21811650	54	0
chr18	21812041	145	0
chr18	21812064	144	0
chr18	21812066	141	0
chr18	21812127	71	0
chr18	21812134	72	0
chr18	21812224	24	0
chr18	21812245	300	0
chr18	21812278	277	1
chr18	21812336	97	0
chr18	21812343	97	4
chr18	21812347	98	0
chr18	21812349	98	0
chr18	21812351	95	0
chr18	21812355	98	0
chr18	21812358	97	0
chr18	21856051	30	0
chr18	21856118	114	0
chr18	21856146	12	0
chr18	21952488	3	1
chr18	21952506	3	1
chr18	21952559	19	4
chr18	21952571	20	4
chr18	21953293	42	11
chr18	21953443	39	15
chr18	22068565	3	1
chr18	22068654	14	10
chr18	22068658	14	10
chr18	22068666	14	6
chr18	22068670	14	10
chr18	22088323	14	0
chr18	22088517	22	22
chr18	22111755	16	0
chr18	22111836	8	0
chr18	22111846	9	0
chr18	22111868	9	0
chr18	22124965	4	3
chr18	22125017	28	11
chr18	22217830	33	12
chr18	22217980	40	16
chr18	22272618	46	14
chr18	22272768	55	14
chr18	22281811	3	0
chr18	22281916	23	8
chr18	22281931	23	19
chr18	22337749	3	3
chr18	22337952	1	0
chr18	22359293	13	9
chr18	22359430	86	36
chr18	22359700	3	0
chr18	22359716	3	0
chr18	22406280	23	7
chr18	22406294	23	7
chr18	22406524	10	4
chr18	22406530	7	0
chr18	22406558	44	7
chr18	22406593	42	4
chr18	22406604	55	10
chr18	22406649	16	2
chr18	22406652	57	5
chr18	22406685	41	0
chr18	22406723	2	0
chr18	22406745	10	2
chr18	22406755	19	8
chr18	22406760	19	9
chr18	22406788	51	19
chr18	22406908	22	0
chr18	22406926	22	0
chr18	22406939	22	0
chr18	22414269	44	20
chr18	22414419	69	19
chr18	22414430	23	2
chr18	22414494	2	2
chr18	22414524	2	2
chr18	22455914	21	2
chr18	22455926	21	7
chr18	22455947	48	20
chr18	22455951	27	9
chr18	22455964	28	11
chr18	22455971	1	0
chr18	22455974	1	0
chr18	22456011	1	0
chr18	22456081	27	10
chr18	22456107	56	11
chr18	22456122	56	15
chr18	22456138	57	19
chr18	22456159	33	13
chr18	22456163	32	10
chr18	22456176	120	41
chr18	22456183	89	33
chr18	22456186	90	34
chr18	22456268	33	8
chr18	22456286	33	7
chr18	22456293	33	9
chr18	22456338	45	10
chr18	22456350	46	17
chr18	22456371	73	33
chr18	22456375	27	8
chr18	22456388	234	40
chr18	22456395	207	26
chr18	22456398	207	36
chr18	22456480	19	9
chr18	22456505	19	11
chr18	22456550	24	8
chr18	22456562	23	11
chr18	22456583	76	35
chr18	22456587	52	17
chr18	22456601	52	12
chr18	22462207	32	16
chr18	22462436	1	0
chr18	22462454	1	0
chr18	22502238	64	0
chr18	22502242	63	0
chr18	22502252	63	1
chr18	22502257	63	0
chr18	22502336	25	0
chr18	22502356	25	0
chr18	22502369	25	0
chr18	22502419	138	0
chr18	22502431	138	18
chr18	22502433	138	0
chr18	22502435	138	0
chr18	22502438	137	0
chr18	22502446	136	0
chr18	22502448	138	0
chr18	22502459	1	0
chr18	22502467	1	0
chr18	22502476	1	0
chr18	22502478	1	0
chr18	22502486	1	0
chr18	22502561	1	0
chr18	22502563	1	0
chr18	22502567	30	0
chr18	22502570	31	0
chr18	22502572	31	0
chr18	22502577	30	0
chr18	22502579	31	0
chr18	22502586	31	0
chr18	22502590	30	0
chr18	22502600	30	0
chr18	22502657	1	0
chr18	22502663	1	0
chr18	22502665	1	0
chr18	22502667	1	0
chr18	22502673	1	0
chr18	22502676	1	0
chr18	22502678	1	0
chr18	22502680	1	0
chr18	22502701	1	0
chr18	22502705	1	0
chr18	22502715	1	0
chr18	22502721	1	0
chr18	22502725	1	0
chr18	22502727	1	0
chr18	22502877	3	0
chr18	22502888	3	0
chr18	22502917	17	0
chr18	22502922	17	0
chr18	22502924	16	0
chr18	22502929	17	0
chr18	22502931	17	0
chr18	22502934	17	0
chr18	22502939	17	0
chr18	22502946	17	0
chr18	22502950	17	0
chr18	22503017	100	0
chr18	22503032	100	0
chr18	22503036	99	0
chr18	22503038	101	0
chr18	22503040	101	0
chr18	22503043	101	0
chr18	22503050	99	1
chr18	22503063	168	0
chr18	22503072	169	1
chr18	22503074	169	0
chr18	22503081	168	0
chr18	22503087	169	0
chr18	22503097	114	0
chr18	22503112	115	0
chr18	22503122	113	0
chr18	22503153	61	0
chr18	22503168	61	0
chr18	22503175	60	0
chr18	22503177	60	0
chr18	22503241	3	0
chr18	22503287	37	0
chr18	22503308	37	0
chr18	22503310	37	0
chr18	22503441	2	0
chr18	22503461	2	0
chr18	22507499	11	0
chr18	22507581	9	0
chr18	22507597	9	1
chr18	22551159	118	0
chr18	22551178	121	1
chr18	22551337	4	0
chr18	22551350	4	3
chr18	22570950	12	6
chr18	22571085	33	32
chr18	22571088	18	17
chr18	22571090	18	17
chr18	22571098	18	13
chr18	22571105	18	18
chr18	22571107	18	18
chr18	22571139	49	11
chr18	22571142	50	15
chr18	22597890	19	12
chr18	22597893	19	10
chr18	22597914	78	56
chr18	22597922	78	48
chr18	22597924	78	52
chr18	22597940	79	46
chr18	22597948	79	51
chr18	22598010	24	14
chr18	22598013	23	10
chr18	22598036	30	6
chr18	22598059	6	5
chr18	22598096	19	12
chr18	22598099	18	11
chr18	22598120	80	44
chr18	22598128	80	46
chr18	22598130	79	51
chr18	22598146	80	37
chr18	22598154	78	42
chr18	22598217	3	0
chr18	22598255	93	53
chr18	22603804	3	2
chr18	22604059	43	12
chr18	22674576	30	30
chr18	22680456	20	0
chr18	22680465	20	10
chr18	22680645	20	13
chr18	22680786	62	0
chr18	22685969	18	0
chr18	22719400	27	7
